,name,total_rating,cost_rank,abv,cask_type,smoky,peaty,spicy,herbal,oily,full_bodied,rich,sweet,briny,salty,vanilla,tart,fruity,floral
3220,McCarthy's Oregon Single Malt,184,3,42.5,New Oregon Oak,65,70,0,10,15,70,70,75,10,10,15,15,35,0
3221,Bank Note 5 Year Scotch Whisky,125,1,43.0,used American oak,51,57,74,68,62,65,68,76,48,50,72,48,71,58
3222,Crown Royal Black,551,2,45.0,,60,10,60,30,30,50,50,70,20,20,80,10,80,20
3223,Basil Hayden Bourbon,6908,2,40.0,"new, charred American oak",20,0,40,20,0,30,30,20,0,0,30,30,20,0
3224,Oola Waitsburg Bourbon,134,2,47.0,Charred American White Oak,35,0,50,50,40,30,50,55,20,10,25,65,75,75
3225,Auchentoshan Classic,183,2,40.0,ex-bourbon,20,0,30,30,30,50,50,70,0,0,70,40,80,40
3226,Buchanan's Master,61,2,40.0,,65,60,49,49,82,76,80,78,49,49,68,20,68,30
3227,Nelson Brothers Classic Bourbon,24,2,46.65,"new, charred American oak",20,0,65,30,40,40,40,55,0,0,35,30,30,0
3228,Wonderland Blend of Straight Whiskeys,2,2,42.0,,30,0,50,40,30,20,40,30,0,0,70,40,50,20
3229,Peat's Beast Batch Strength PX Finish,13,3,54.1,Pedro Ximenez sherry cask finish,50,35,10,10,25,45,25,60,10,20,10,35,35,10
3230,Tomintoul Seiridh,5,2,40.0,American oak ex-bourbon barrels & ex-oloroso sherry butts,0,0,20,5,5,15,20,35,0,0,25,15,20,10
3231,Macallan Edition No. 5,110,4,48.5,sherry-seasoned American oak,0,0,35,0,0,20,10,10,0,0,0,0,25,0
3232,Penderyn Rich Oak 46%,33,3,46.0,Ex-bourbon & European ex-wine casks,0,0,25,10,20,20,30,45,0,0,60,20,25,5
3233,Balcones Texas Pot Still Bourbon,396,2,46.0,new charred oak,30,0,40,40,25,40,40,30,0,0,45,35,15,0
3234,Fistful of Bourbon,261,1,45.0,"new, charred American oak",20,0,90,50,40,60,60,50,0,0,70,30,10,0
3235,Aberlour Casg Annamh (Batch 1),110,3,48.0,former oloroso sherry casks (European oak and two types of American oak),0,0,20,20,30,45,35,50,0,0,45,40,35,15
3236,Kilchoman Loch Gorm (2018 Edition),27,4,46.0,ex-oloroso sherry butts,30,25,15,20,20,25,25,15,25,10,20,15,15,10
3237,Baltimore Epoch Straight Rye Batch #2,20,2,50.0,"new, charred American oak",0,0,55,15,10,30,30,0,0,0,10,10,0,0
3238,Crown Royal Blenders' Mash,64,2,40.0,"new, charred American oak & ex-bourbon",20,0,40,10,0,40,50,50,0,10,70,90,0,0
3239,Tamnavulin Double Cask,352,2,40.0,American oak and sherry casks,0,0,20,20,10,20,25,30,0,0,30,10,20,10
3240,Crown Royal Bourbon Mash,115,2,40.0,"new, American oak and ex-bourbon barrels",20,0,40,10,0,40,50,50,0,10,70,90,0,0
3241,The Gauldrons Blended Malt (Batch 1),9,3,46.2,,20,25,5,5,30,35,35,65,20,10,45,25,35,0
3242,Shackleton Blended Malt,300,2,40.0,,20,40,65,50,40,20,20,65,20,20,75,75,60,30
3243,Bladnoch Samsara,37,4,46.7,first-fill red wine and first-fill bourbon casks,0,0,50,40,40,50,50,75,0,10,65,60,75,30
3244,anCnoc Stack,4,3,46.0,ex-bourbon,55,60,40,30,20,20,20,60,45,30,50,40,40,30
3245,Slane Irish Whiskey,442,2,40.0,"virgin oak, ex-American whiskey, Oloroso butts",15,0,70,40,20,30,40,70,0,0,60,50,50,50
3246,Lost Distillery Jericho,24,4,41.0,,10,5,30,20,35,20,50,40,5,5,30,40,50,10
3247,Armorik Originale Edition Single Malt,8,3,40.0,oak,10,5,20,5,30,30,20,40,50,40,30,35,50,30
3248,SPEY Fumare,39,3,46.0,,75,75,60,60,30,30,30,50,40,40,50,30,60,60
3249,Schenley O.F.C. Canadian Whisky,1,1,40.0,,15,0,50,10,35,30,40,50,10,0,45,10,30,15
3250,Silver Fox Rye,0,2,43.0,,0,0,40,70,65,55,30,80,0,10,60,20,15,10
3251,PUNI Nova,13,3,43.0,ex-bourbon and virgin European oak,2,2,75,50,10,10,20,50,0,0,65,40,55,30
3252,Lyon New Make Corn Whiskey,0,2,50.0,,5,0,15,30,10,10,10,20,0,0,0,0,10,15
3253,Peat's Beast Single Malt,63,2,46.0,,25,25,10,5,15,15,25,30,10,15,25,10,20,0
3254,One Eight Distilling Untitled Whiskey No. 2,7,2,46.0,"Spanish oak, oloroso cask",25,0,60,40,25,30,30,90,0,0,30,15,60,10
3255,anCnoc Vintage 1996,1,4,46.0,American Oak,10,15,15,5,45,40,5,60,45,35,55,70,30,40
3256,Orange County Distillery Bourbon,7,3,45.0,"new, charred american oak",10,0,15,5,5,25,20,40,0,0,75,0,30,30
3257,Nikka Super Rare Old,127,3,43.0,,10,10,40,20,30,35,25,70,20,10,30,25,65,40
3258,Arran 100 Proof,2,3,57.0,ex-Bourbon,0,0,35,0,30,20,35,65,0,0,60,55,40,10
3259,Jameson Round,23,2,40.0,,0,0,20,10,5,20,40,50,0,0,50,60,60,5
3260,Jameson Bold,36,2,40.0,,0,0,60,5,0,20,20,40,0,0,30,50,30,10
3261,Colter's Run Bourbon,25,2,44.0,"New, Charred American Oak",10,0,50,0,10,35,35,40,20,35,10,0,0,0
3262,Canadian Shield Whisky,9,2,43.0,,10,0,30,20,0,25,30,60,0,0,25,20,50,25
3263,Highland Harvest Single Malt,2,2,46.0,,30,0,60,70,10,40,40,50,40,40,20,70,10,20
3264,Cedar Ridge Single Malt,53,2,40.0,mix of different cask finishes,10,0,40,30,20,10,20,30,0,0,30,0,0,20
3265,Copper Fiddle Bourbon Whiskey,24,2,46.0,"15 gallon, charred American white oak barrels",65,0,60,25,25,70,65,65,0,10,20,0,50,10
3266,Burnside Bourbon,55,2,48.0,"new, charred American oak",0,0,35,10,10,20,15,40,0,0,40,0,10,0
3267,Weaver's American Light Whiskey,11,2,45.0,used whiskey barrels,0,0,10,0,10,10,20,60,0,0,40,0,10,10
3268,Missouri Spirits Corn Whiskey,2,2,40.0,,0,0,20,10,20,30,20,20,0,0,0,0,0,0
3269,Manatawny Still Works J. Potts Whiskey,8,2,47.0,,0,0,60,10,40,20,20,30,0,10,0,0,20,10
3270,New World Projects Lui Bar Selection #1 Single Malt,1,4,48.0,ex-port,20,0,30,30,40,40,40,30,40,60,30,60,50,20
3271,Ghost Owl Whiskey,40,2,45.0,quarter-casks,20,0,20,35,35,65,65,80,0,10,30,10,30,10
3272,Virgil Kaine High-Rye Bourbon,19,2,45.0,"new, charred American oak",0,0,40,0,15,30,15,40,0,0,10,10,25,0
3273,Pow-Wow Botanical Rye,11,2,45.0,"new, charred American oak",10,0,30,70,0,30,40,80,0,0,70,70,60,60
3274,Backbone Bourbon Uncut,60,2,0.0,"new, charred American oak",40,0,60,30,10,50,60,70,0,0,70,0,30,40
3275,Cameron Brig Whisky,11,2,40.0,,20,0,45,25,20,50,50,75,0,10,60,35,20,20
3276,Highland Park Svein,55,2,40.0,American oak ex-sherry with high % of first-fill,15,10,55,25,10,40,40,35,15,15,10,35,25,0
3277,Tatoosh Bourbon,32,3,40.0,"new, charred American oak",40,0,50,20,25,40,40,70,0,0,80,40,30,20
3278,Grant's Family Reserve,334,1,40.0,"virgin oak, American oak, refill bourbon barrels",20,20,60,50,20,40,40,40,0,0,20,55,10,0
3279,Vat 69 Blended Scotch Whisky,130,1,40.0,,20,0,70,40,30,50,50,70,0,20,35,50,25,0
3280,Troy & Sons Oak Reserve,22,2,40.0,used bourbon barrels,30,0,50,30,40,70,70,70,0,0,80,20,30,20
3281,Elk Rider Bourbon,16,2,46.0,"new, charred American oak",70,0,50,20,0,50,70,60,0,0,70,50,30,30
3282,Cabin Still Bourbon,28,1,40.0,"new, charred American oak",0,0,50,40,0,60,40,70,0,20,60,20,40,20
3283,Pinckney Bend Sherry Cask Finish Whiskey,1,2,50.0,"American oak, ex-sherry",50,0,70,30,30,60,40,60,0,0,50,60,50,20
3284,Muckle Flugga Blended Malt,1,2,40.0,"first-fill sherry, new French oak",10,0,40,20,0,40,50,70,0,20,40,50,60,20
3285,Pig's Nose,146,2,40.0,,32,30,63,66,81,74,67,75,25,25,69,55,79,68
3286,Arran 10 Year,602,2,46.0,"ex-bourbon, ex-sherry",27,0,71,68,67,74,76,80,63,62,77,78,79,60
3287,Heaven Hill White Label Bottled In Bond 6 Year,371,1,50.0,"new, charred American oak",20,0,79,70,72,73,76,78,20,20,81,58,50,71
3288,Evan Williams 1783 Bourbon (80 Proof),646,1,40.0,"new, charred American oak",60,0,40,40,60,50,50,90,0,0,80,30,70,70
3289,Old Grand-Dad Bourbon,466,1,40.0,"new, charred American oak",20,0,50,30,40,30,30,70,0,0,60,40,50,0
3290,Death's Door White Whisky,16,2,40.0,"used, uncharred American oak",0,0,40,50,50,50,50,60,0,0,50,30,50,20
3291,Feckin Irish Whiskey,30,1,40.0,,20,0,50,40,40,50,50,80,0,0,60,40,30,10
3292,Jim Beam Original,2930,1,40.0,"new, charred American oak",10,0,0,0,20,10,10,90,0,0,50,0,60,0
3293,Deanston 12 Year,554,2,46.3,ex-bourbon,30,10,30,40,50,40,40,50,20,20,50,50,50,30
3294,Redwood Empire Cask Strength Lost Monarch,3,3,58.6,"new, charred American oak (char #3)",35,0,80,65,10,50,50,10,0,0,35,30,10,0
3295,Kings County Blended Bourbon,3,3,43.0,,30,0,35,60,35,40,40,20,0,0,20,55,25,0
3296,Yellowstone Family Recipe Bourbon (2022 Release),5,3,50.0,"new, charred American oak",40,0,40,45,15,40,40,40,0,0,25,55,30,0
3297,JK Williams The Bridge Series: American Wheat Whiskey,4,2,47.0,,10,0,60,30,50,40,40,30,0,0,70,50,10,20
3298,The Wiseman Kentucky Straight Bourbon,64,3,45.4,"new, charred American oak ",10,0,50,10,5,40,40,45,0,10,15,20,45,0
3299,Hudson Whiskey Four Part Harmony,3,3,46.0,,30,0,65,45,20,30,30,30,0,0,25,35,10,10
3300,Cascade Moon Edition No. 1,6,4,42.0,,0,0,30,25,15,30,30,25,0,0,30,45,0,0
3301,Michter's 10 Year Single Barrel Kentucky Straight Bourbon (2020 Release),123,4,47.2,"new, charred American oak",20,0,40,5,5,95,90,70,0,5,20,35,30,0
3302,Corsair Dark Rye,20,2,42.5,15 and 30 gallon new American oak barrels,25,0,85,65,10,35,35,40,0,0,35,55,25,0
3303,Glenmorangie The Cadboll Estate 15 Year,78,4,43.0,first-fill bourbon ,10,0,65,30,70,50,45,65,20,0,60,85,65,50
3304,Balblair 15 Year,45,4,46.0,"American oak ex-bourbon, finished in first-fill Spanish oak sherry butts",0,0,40,0,20,20,0,0,0,0,0,0,20,0
3305,The Lakes Steel Bonnets,18,4,46.6,,20,20,25,10,15,20,25,25,5,5,30,10,10,10
3306,The Singleton of Glendullan Select (Game of Thrones-House Tully),157,2,40.0,,0,0,15,5,5,25,25,20,0,0,20,5,10,5
3307,Basil Hayden Dark Rye,1333,2,40.0,,10,0,50,10,20,50,60,70,0,0,70,40,80,0
3308,Catskill Straight Rye Whiskey,15,2,42.5,,15,0,40,25,0,15,35,35,0,0,10,10,0,0
3309,Copper Run Ozark Mountain Moonshine,3,2,40.0,,0,0,15,0,40,35,25,40,0,0,55,20,10,10
3310,Emperial Moonshine Corn Whiskey,0,1,50.0,unaged,10,0,50,20,25,20,15,15,10,5,0,20,20,0
3311,Deerhammer Whitewater Whiskey,3,2,45.0,,40,0,25,15,0,20,10,40,0,0,15,50,50,30
3312,291 Colorado Rye Whiskey White Dog,3,2,50.0,unaged,0,0,10,15,0,25,10,35,0,0,15,45,55,40
3313,291 Colorado Bourbon,40,3,50.0,"new, charred American oak; finished with Aspen staves",30,0,50,0,0,15,15,55,0,0,45,10,40,20
3314,Maryland Club Straight Bourbon,2,2,47.5,"new, charred American oak",10,0,55,50,0,20,10,25,0,10,25,10,40,20
3315,J.W. Dant Bourbon Bottled in Bond,117,1,50.0,"new, charred American oak",0,0,40,10,20,25,25,45,0,20,50,15,35,0
3316,Borders Single Grain Scotch Whisky,9,3,51.7,finished in ex-Oloroso sherry,0,0,75,50,30,40,40,70,0,10,80,75,60,70
3317,Glen Deveron 16 Year,121,3,40.0,Sherry Oak,50,50,75,50,20,20,20,40,10,5,40,30,75,30
3318,New Riff New Make Rye Mash,3,1,45.0,unaged,0,0,50,20,60,30,40,20,0,40,40,0,0,0
3319,Schenley Golden Wedding Canadian Whisky,2,1,40.0,white oak casks,20,0,60,0,0,40,40,65,10,0,50,20,40,25
3320,LA 1 Louisiana Whiskey,14,2,47.0,,0,0,60,20,10,40,25,50,0,15,25,20,0,15
3321,TX Blended Whiskey,703,2,41.0,"New American Oak, Ex-Bourbon",15,0,10,10,0,65,75,85,0,10,60,15,5,0
3322,Crater Lake Rye,62,2,40.0,"new, charred American oak",20,0,30,70,20,10,10,20,0,0,20,10,0,10
3323,Royal Canadian Small Batch,11,1,40.0,,0,0,30,10,30,60,60,80,0,0,70,10,20,10
3324,Rod & Rifle Straight Bourbon,12,2,40.0,"new, charred American oak",30,0,60,0,0,60,50,40,0,0,30,0,10,0
3325,Bender's 7 Year Rye Whiskey (Batch 002),24,2,48.0,,20,0,60,20,0,30,30,30,0,0,30,10,10,10
3326,Nikka Pure Malt Red Whisky,94,3,43.0,,5,0,35,20,35,40,40,35,5,5,15,20,25,15
3327,Adirondack 601 Bourbon,21,3,43.2,"new, charred American oak",20,0,70,60,20,50,60,60,20,10,60,0,40,30
3328,Old Pulteney Pentland Skerries,5,4,46.0,ex-sherry,15,0,65,25,10,40,40,40,10,10,35,40,60,0
3329,Haig Gold Label,21,2,40.0,ex-bourbon,30,0,25,30,35,35,40,55,0,0,20,50,50,10
3330,Glenlossie 10 Year Flora & Fauna,16,3,43.0,,0,0,25,25,5,40,40,50,0,0,10,30,50,35
3331,Lost Distillery Gerston,21,3,46.0,,40,50,20,30,10,60,60,70,25,0,30,5,40,0
3332,Hudson Maple Cask Rye,146,3,46.0,"new, charred American oak, ex-maple ",10,0,50,0,10,70,80,85,0,0,60,0,30,0
3333,Glen Grant The Major's Reserve,247,2,40.0,ex-bourbon,50,50,60,60,70,70,60,70,20,20,70,60,80,60
3334,Tacoma New West Bourbon,0,2,46.0,"new, charred American oak",0,0,30,40,0,40,30,80,20,20,100,30,60,50
3335,Old Hickory Great American Blended Bourbon Whiskey,31,2,40.0,new charred oak,0,0,15,0,5,70,70,85,0,0,70,20,30,0
3336,Mad River Rye,42,2,48.0,new charred oak,0,0,40,15,5,45,40,70,0,0,15,15,25,5
3337,Paddy Irish Whiskey,420,1,40.0,,20,0,72,68,73,73,74,79,0,0,77,55,71,77
3338,White Oak Akashi Blended Whisky,416,2,40.0,ex-bourbon and ex-sherry,10,0,35,20,30,30,30,65,0,0,35,25,35,30
3339,Dark Horse Long Shot White Whiskey,5,1,40.0,,0,0,50,55,89,81,68,87,0,0,88,81,80,83
3340,Rogue Dead Guy Whiskey,228,2,40.0,American Oak,0,0,10,0,10,20,25,60,0,0,55,10,20,0
3341,Wathen's Single Barrel Bourbon,569,2,47.0,"new, charred American oak",20,0,50,40,30,50,60,70,20,20,70,40,60,40
3342,Tomintoul 14 Year,76,3,46.0,ex-bourbon,0,0,30,10,10,70,70,70,0,0,10,0,15,15
3343,Redemption White Rye,7,1,46.0,,0,0,10,15,0,0,0,60,0,0,0,0,25,10
3344,Woodford Reserve Master's Collection Classic Malt,36,4,45.2,used bourbon ,0,0,30,20,0,45,45,65,0,0,20,10,35,15
3345,"English Whisky Co. Classic Unpeated, Chapter 6",13,3,46.0,,0,0,5,10,0,50,50,80,0,0,15,0,20,10
3346,Speyburn Bradan Orach,136,1,40.0,ex-Bourbon,0,0,40,40,20,50,40,70,0,0,50,60,80,40
3347,Ancient Age,289,1,40.0,American Oak,0,0,30,0,0,20,20,50,10,10,40,20,30,0
3348,Old Ballantruan The 'Peated Malt',79,3,50.0,,40,50,30,50,15,40,40,40,10,10,15,30,15,0
3349,Jameson Irish Whiskey,5489,1,40.0,,20,0,40,50,40,50,40,60,0,20,40,70,40,20
3350,Canadian Club 1858,518,1,40.0,used American Oak barrels,50,0,70,40,50,60,60,60,0,0,70,40,20,0
3351,New Riff Aroostook Malted Rye,3,3,50.0,"new, charred American oak",40,0,60,80,10,45,45,10,0,0,0,20,25,0
3352,10th Street California Coast,2,2,42.0,,50,60,60,0,60,20,50,40,0,0,70,60,40,0
3353,Dewar's Japanese Smooth,52,1,40.0,finished in Mizunara oak barrels,10,0,60,40,70,20,40,30,0,0,50,30,50,60
3354,Atticus Jones Straight Rye,8,2,47.0,"new, charred American oak (char #3)",10,0,50,70,0,40,30,30,0,0,30,30,20,0
3355,Crown Royal Peach Flavored Whisky,223,1,35.0,,0,0,30,0,20,45,45,80,0,0,10,30,100,0
3356,Barrell Bourbon New Year 2019,41,4,56.05,"new, charred American oak",0,0,25,0,0,20,10,10,0,0,25,0,10,0
3357,Barrell Bourbon Batch 017,63,4,56.25,"new, charred american oak",10,0,35,0,10,30,30,20,0,0,20,0,35,0
3358,Cardhu Gold Reserve (Game of Thrones-House Targaryen),201,2,40.0,,0,0,20,10,20,25,30,55,0,0,50,10,10,5
3359,John L Sullivan Irish Whiskey,15,1,40.0,ex-bourbon,0,0,10,15,20,20,15,20,0,0,20,15,20,10
3360,Kozuba & Sons Mr. Rye Malt Whisky,6,2,45.0,virgin American oak,0,0,30,20,10,15,25,10,10,0,10,15,0,0
3361,Scapa Glansa,101,3,40.0,First-fill American oak and ex-peated whisky,10,25,10,10,20,30,30,15,15,15,30,10,25,0
3362,Dear Johnny Smoked Apple Whiskey,2,2,45.0,,65,0,50,40,25,60,50,75,10,10,70,20,95,40
3363,Grant's 18 Year,14,4,40.0,American oak and ex-port ,30,0,10,0,40,50,60,50,0,0,60,50,60,15
3364,David Nicholson 1843,211,2,50.0,"new, charred American oak",0,0,25,0,10,45,40,50,0,0,20,0,30,10
3365,Griff's Cowboy Whiskey,6,2,40.0,,30,0,40,30,40,40,40,50,10,20,40,40,60,40
3366,O'Begley Dubh Reserve,0,3,60.5,"new, charred American oak",50,0,40,0,20,30,40,20,20,0,10,0,0,0
3367,Compass Box Flaming Heart 15th Anniversary Limited Edition,79,4,48.9,"ex-bourbon, new French oak, ex-sherry",100,90,70,0,40,100,80,30,90,70,40,30,0,0
3368,Detroit City Two-Faced Bourbon,8,2,47.0,"new, charred American oak",20,0,30,0,10,60,60,70,0,0,20,5,10,0
3369,The Ileach Peaty,173,2,40.0,,30,40,70,25,10,39,39,40,5,5,35,20,20,20
3370,Cardhu Gold Reserve,172,2,40.0,,10,0,75,25,25,45,45,60,0,0,40,25,30,15
3371,Glenturret 10 Year,38,2,40.0,,5,0,35,40,25,40,35,60,0,0,35,30,40,10
3372,Dark Corner Distillery Lewis Redmond Bourbon,5,3,43.0,"new, charred American oak",10,0,60,50,30,50,50,60,0,10,50,60,80,60
3373,J.P. Wiser's Rye,51,1,40.0,"used bourbon casks, used Canadian casks, virgin-charred oak",30,0,50,0,20,20,30,30,0,30,30,60,0,0
3374,Old Fitzgerald's 1849,27,1,45.0,"new, charred American oak",20,0,70,30,30,50,60,60,10,40,90,0,40,80
3375,Coppercraft High Wheat Whiskey (Discontinued),1,2,45.0,new charred oak,15,0,20,0,10,40,40,50,0,0,40,0,20,5
3376,Belgian Owl Single Malt,57,4,46.0,ex-Bourbon,10,0,20,80,20,25,20,40,0,10,40,60,20,65
3377,Deanston Virgin Oak,353,2,46.3,ex-bourbon and new American oak,15,0,45,40,45,50,50,45,0,10,30,20,60,15
3378,Redemption Temptation Bourbon,48,2,41.0,"new, charred American oak",20,0,74,65,55,74,76,88,0,0,82,74,67,66
3379,Danny Boy,0,2,40.0,ex-bourbon,5,0,10,20,15,40,55,70,0,5,70,10,65,65
3380,Old Heaven Hill Gold Label Bottled In Bond Bourbon,21,1,50.0,"new, charred American oak",0,0,68,20,78,82,79,83,0,0,68,60,72,75
3381,Concannon Irish Whiskey,45,1,40.0,"ex-bourbon, ex-Petite Syrah wine cask",54,0,32,85,62,68,42,78,44,43,75,28,73,60
3382,Riverboat Rye Whiskey,38,1,40.0,"new, charred American oak",30,0,60,90,50,40,40,70,0,0,50,30,30,30
3383,Canadian Club Sherry Cask,32,2,41.3,"ex-bourbon, ex-Fino Sherry ",50,0,70,30,20,60,60,60,0,0,70,40,50,20
3384,Johnnie Walker Red Label,2921,1,40.0,,50,50,60,30,50,60,60,60,10,10,60,30,50,10
3385,Kavalan Sherry Oak Single Malt,156,4,46.0,ex-Sherry,30,0,50,20,40,70,70,70,0,0,40,20,70,50
3386,Teacher's Highland Cream,492,1,45.0,,40,40,40,40,30,60,60,60,10,30,50,40,70,10
3387,Snow Grouse,50,2,40.0,,15,0,80,30,40,40,40,50,0,0,30,50,30,10
3388,Proclamation Irish Whiskey,11,2,40.7,"new American oak, ex-bourbon, and sherry",35,0,50,15,25,45,45,55,0,0,35,50,15,0
3389,Jack Daniel's Tennessee Tasters' Selection Reunion Barrel #2,8,3,46.0,finished in oatmeal stout beer barrels,40,0,30,20,20,30,60,40,0,0,70,70,40,10
3390,Nikka Days,191,2,40.0,,15,10,5,5,25,20,15,25,5,0,20,0,15,10
3391,Bunnahabhain An Cladach,74,3,50.0,,0,0,35,10,20,25,30,35,10,10,20,35,25,10
3392,Copper Run Overproof Ozark Mountain Moonshine,0,1,60.0,,0,0,30,0,25,50,45,20,0,0,30,10,15,0
3393,Blaum Bros Knotter Bourbon 3 Year (Batch #6),17,2,45.0,"new, charred american oak",10,0,65,0,30,85,75,80,0,0,35,10,85,35
3394,Michel Couvreur Special Vatting,3,5,45.0,ex-sherry,50,30,65,30,50,55,30,50,15,45,60,65,70,25
3395,Short Mountain Charred Shine Tennessee Moonshine,1,2,55.81,"new, charred American oak",20,0,60,15,30,70,70,60,0,0,40,0,10,0
3396,White River Friday Night Redeye Dark,1,1,40.0,,0,0,40,0,10,30,40,30,0,0,15,0,35,0
3397,O'Begley Young Single Malt,1,4,61.8,,0,0,60,0,30,30,10,20,10,0,20,10,10,0
3398,Wayward Rye Whiskey,8,2,46.0,"new, charred American oak",0,0,50,60,20,30,40,50,0,20,40,30,50,40
3399,Usquaebach 15 Year,22,3,43.0,,15,0,10,20,15,80,80,30,25,40,5,5,15,10
3400,Yellow Rose Blended Whiskey,68,2,40.0,,30,0,50,30,60,60,50,70,0,0,80,20,40,0
3401,Johnnie Walker Swing,194,3,40.0,,64,64,67,37,71,63,45,68,40,38,58,49,69,58
3402,White Walker by Johnnie Walker,571,2,41.7,,20,20,20,10,30,20,20,40,10,10,30,45,30,0
3403,Black Canyon Winter,0,2,40.0,,20,0,55,10,0,20,20,70,0,0,15,10,40,20
3404,Kingsbarns New Make Spirit,6,2,63.5,unaged,5,5,20,20,20,10,10,40,5,5,5,5,60,65
3405,Delaware Phoenix Bourbon,1,3,50.0,"25-gallon new, charred oak",30,0,20,60,15,20,20,35,0,0,25,0,50,10
3406,The Hilhaven Lodge Whiskey,15,2,40.0,,10,0,25,10,10,25,20,10,0,0,15,5,20,10
3407,MACK by Mackmyra,59,2,40.0,American Oak,0,0,30,10,15,30,15,35,0,0,35,10,15,15
3408,The Dubliner Irish Whiskey,148,2,40.0,ex-bourbon,20,0,60,45,35,40,40,55,0,0,40,40,15,0
3409,Penderyn Celt,75,2,41.0,Ex-Bourbon and Second-Fill Ex-Peated Cask,35,40,30,20,10,30,30,45,30,30,50,40,55,30
3410,Graveyard Sam's White Whiskey,1,2,45.0,,0,0,10,0,80,60,40,80,0,0,50,20,50,50
3411,Graveyard Sam's Young Rye,0,2,45.0,"new, charred American oak",0,0,40,40,40,20,40,60,20,10,40,40,60,50
3412,Cardhu Amber Rock,57,2,40.0,ex-bourbon,20,0,15,0,10,35,40,65,10,10,15,35,55,0
3413,Black Button Little Barrel Bourbon,8,3,42.0,"5 gallon, new charred oak",0,0,30,10,70,40,50,60,0,0,20,0,10,0
3414,Old Pulteney Noss Head,41,3,46.0,ex-bourbon,20,0,35,30,30,45,40,50,10,10,30,40,50,5
3415,J.K. Williams Young Buck Bourbon,9,2,40.0,"new, charred American oak",0,0,20,60,20,30,40,60,0,10,60,20,50,50
3416,10th Mountain Bourbon (Old Version),89,3,46.0,"new, charred American oak",10,0,20,30,40,50,60,70,0,0,70,40,80,80
3417,Jimmy's Texas Bourbon,17,2,45.0,new charred oak/ex-Port,0,0,20,0,15,80,80,90,0,0,40,20,70,5
3418,McKenzie Rye,55,2,45.5,new charred oak/ex-sherry,0,0,40,15,0,50,50,80,0,0,15,0,20,10
3419,Pendleton Original Canadian Whisky,621,1,40.0,,0,0,10,45,10,30,40,90,0,10,80,0,65,50
3420,Tomintoul 12 Year Oloroso Cask Finish,70,3,40.0,ex-bourbon/first fill Oloroso sherry ,0,0,15,0,20,80,80,75,0,0,5,0,30,0
3421,Jim Beam Devil's Cut,980,1,45.0,"new, charred American oak",60,0,70,40,30,40,40,40,0,0,40,30,10,0
3422,Mellow Corn Bottled in Bond Whiskey,585,1,50.0,"used, charred American oak",10,0,50,30,50,60,60,90,0,0,50,30,30,0
3423,Antiquary 21 Year,11,4,43.0,,5,0,0,0,0,45,85,90,0,0,30,0,60,0
3424,Canadian Club Reserve 9 Year,70,1,40.0,used American Oak barrels,40,0,70,20,30,40,40,80,0,0,60,40,20,0
3425,Copper Fox Original Rye Whiskey,159,3,45.0,ex-bourbon + new & used apple wood and oak chips,60,0,45,40,10,30,20,50,0,0,20,0,55,40
3426,Togouchi Pure Malt,3,3,40.0,,15,10,15,10,5,10,5,20,0,0,15,10,5,0
3427,Old Soul Blended Straight Bourbon,38,2,45.0,"new, charred American oak",50,0,45,20,60,40,30,65,45,0,55,30,20,20
3428,Clyde May's 9 Year Cask Strength Alabama-Style Whiskey,19,4,58.5,charred American oak,30,0,15,10,40,60,50,80,0,10,65,20,20,10
3429,Cask & Crew Rye Whiskey Blend,59,1,40.0,"new, charred American oak and new, uncharred American oak",30,0,20,25,20,30,25,30,0,0,35,10,25,10
3430,Rattlesnake Rosie's Apple Pie Corn Whiskey,12,2,35.0,,0,0,35,25,55,40,45,90,0,0,60,30,70,0
3431,291 Colorado Whiskey,24,3,50.8,deeply-charred American white oak finished with toasted Aspen staves,55,0,50,10,0,15,15,40,0,15,50,25,10,20
3432,Teton Moonshine Blended American Whiskey,1,1,40.0,,0,0,15,0,10,30,20,30,0,0,65,0,50,0
3433,James Alexander 12 Year Blended Scotch,1,1,40.0,,20,10,40,20,40,30,30,10,20,40,10,60,10,20
3434,South Island Single Malt 21 Year,5,4,40.0,American oak ex-bourbon,10,0,0,0,10,20,10,30,0,30,50,80,30,40
3435,Koval Single Barrel Millet Whiskey,105,2,40.0,"new, charred American oak",10,0,60,10,0,0,40,50,0,0,30,0,0,10
3436,Wayward Single Malt Whiskey,21,2,46.0,"new, charred American oak",0,0,30,60,0,20,40,50,0,0,40,0,40,30
3437,Detroit City Bloodline Whiskey,5,2,47.0,reused oak ,15,0,40,0,15,60,70,80,0,0,20,0,10,30
3438,Jim Beam Jacob's Ghost,77,1,40.0,"new, charred American oak",15,0,0,0,10,40,40,80,0,0,60,0,60,20
3439,Double Barrel Laphroaig & Macallan,3,3,40.0,,20,0,40,70,40,20,30,60,10,20,60,60,50,70
3440,Black & White Blended Scotch,120,1,40.0,,20,0,40,70,40,20,30,60,10,20,60,60,50,70
3441,Cody Road Rye Whiskey,55,2,40.0,"new, charred American oak",65,0,79,72,50,76,57,83,43,57,59,68,81,81
3442,Breuckelen 77 Rye & Corn Whiskey,34,2,45.0,"new, charred American oak",30,0,70,70,40,30,30,30,0,0,70,30,20,0
