,name,total_rating,cost_rank,abv,cask_type,smoky,peaty,spicy,herbal,oily,full_bodied,rich,sweet,briny,salty,vanilla,tart,fruity,floral
1094,Macallan Fine Oak 17 Year,223,4,43.0,European & American oak ex-Sherry & American oak ex-bourbon,30,0,50,30,30,60,70,70,0,0,60,40,70,20
1095,Glenfiddich 18 Year,2199,4,40.0,Oloroso Sherry Casks & Bourbon casks,40,10,50,20,40,70,80,90,10,30,70,40,80,60
1096,Dalwhinnie Distillers Edition,305,3,43.0,Oloroso sherry casks,20,15,60,20,20,70,70,80,10,50,70,40,80,70
1097,Ardbeg 10 Year,6542,3,46.0,,70,80,40,50,80,60,50,40,40,40,50,40,50,20
1098,Russell's Reserve 6 Year Rye,653,2,45.0,"new, charred American oak",0,0,25,0,0,70,70,70,0,0,15,0,10,5
1099,Springbank 12 Year Cask Strength,348,3,54.1,Ex-Sherry & Ex-Bourbon,35,30,60,20,60,70,75,30,45,20,15,10,35,0
1100,Longrow 18 Year,103,5,46.0,Ex-bourbon & Ex-Sherry,75,40,20,35,50,45,60,30,30,25,20,25,30,25
1101,Laphroaig 18 Year,692,4,48.0,ex-bourbon,50,50,40,20,50,60,60,50,40,30,30,40,60,80
1102,Redbreast 12 Year,4274,3,40.0,ex-bourbon and ex-oloroso sherry,20,10,50,30,30,50,60,70,10,10,50,50,70,20
1103,1792 Ridgemont Reserve Bourbon 8 Year,1226,2,46.85,"new, charred American oak",60,0,70,50,60,70,60,50,30,30,30,40,50,50
1104,Four Roses Single Barrel Bourbon,7479,2,50.0,"new, charred American oak",40,0,80,40,40,50,60,30,10,10,30,30,50,50
1105,Maker's Mark 46 French Oaked,4462,2,47.0,"new, charred American oak; finished with seared French oak staves   ",30,0,80,20,10,60,60,70,0,10,80,50,30,20
1106,Knob Creek 9 Year Single Barrel Reserve,2630,2,60.0,"new, charred American oak",30,0,80,30,30,70,70,60,0,0,70,30,50,0
1107,Johnnie Walker Blue Label,3409,5,40.0,,40,40,40,30,40,60,60,70,10,20,60,60,70,90
1108,Compass Box Asyla,241,2,40.0,first-fill American standard barrels and refill hogshead,10,10,50,30,20,50,60,70,10,20,70,50,70,40
1109,Larceny Barrel Proof Bourbon Batch A123,11,3,62.9,"new, charred American oak",8,0,35,0,20,85,80,50,0,0,30,15,20,0
1110,Waterford Heritage Hunter 1.1,1,4,50.0,"1st fill US oak, virgin US oak, French oak, Vin Doux Naturel",0,0,20,65,5,60,60,50,0,10,20,15,25,15
1111,"Booker's Bourbon Batch 2022-04 ""Pinkie's Batch""",24,4,61.2,"new, charred American oak",5,0,25,10,15,75,75,35,0,3,30,15,25,0
1112,Barrell Craft Spirits Gold Label Dovetail (2022 Release),1,5,70.09,"finished in rum, port, and Dunn Vineyards cabernet sauvignon wine casks",3,0,60,5,15,55,55,35,0,8,20,15,60,0
1113,Blue Run Kentucky Straight Emerald Rye,4,4,58.35,"new, charred American oak",20,0,70,45,10,60,60,35,0,0,25,25,35,0
1114,Uncle Nearest Single Barrel Rye,3,4,57.2,,3,0,50,10,20,85,80,40,0,0,20,15,30,5
1115,Michter's 20 Year Kentucky Straight Bourbon (2022 Release),2,5,57.1,"new, charred American oak",10,0,30,5,15,80,75,35,0,0,20,15,25,0
1116,HIRSCH The Bivouac,9,3,50.0,"new, charred American oak",5,0,65,5,10,40,40,50,0,0,25,10,20,0
1117,Dewar's French Cask Smooth,4,1,40.0,finished in French oak Calvados casks,3,0,20,0,10,60,65,70,0,0,30,15,66,0
1118,Milam & Greene Unabridged Volume 1,2,4,59.0,"new, charred American oak",5,0,30,5,20,50,50,60,0,0,20,10,15,0
1119,Barrell Vantage,70,4,57.22,"new, charred American oak; finished in Mizunara oak, French oak, and toasted American oak barrels",0,0,60,10,15,50,50,60,0,0,15,25,60,3
1120,Barrell Craft Spirits Gray Label Dovetail (2022 Release),8,5,65.77,"finished in rum, port, and Dunn Vineyards cabernet sauvignon wine casks",5,0,30,5,20,80,80,60,0,10,40,20,25,0
1121,Buzzard's Roost Char #1 Straight Bourbon,3,3,52.5,finished in char #1 oak barrels,0,0,25,5,20,45,45,40,0,0,35,15,60,0
1122,Barrell Bourbon Batch 033,21,4,58.3,"new, charred American oak",10,0,30,10,20,80,80,70,0,0,30,20,25,0
1123,Laphroaig Cairdeas 2022 Warehouse 1,47,4,52.2,first-fill Maker's Mark bourbon ,50,30,20,50,10,40,45,40,25,10,15,5,35,0
1124,Wyoming Whiskey National Parks No. 2,12,3,52.5,"new, charred American oak",3,0,25,10,10,70,75,60,0,0,20,5,30,0
1125,Larceny Barrel Proof Bourbon Batch B522,65,3,61.9,"new, charred American oak ",10,0,30,5,15,85,80,70,0,0,20,15,25,0
1126,Elijah Craig Barrel Proof Bourbon Batch B522,68,3,60.5,"new, charred American oak",5,0,30,10,25,90,80,60,0,5,30,20,25,0
1127,Wilderness Trail Bottled in Bond Small Batch Bourbon (Wheated Bourbon),26,3,50.0,"new, charred American oak ",10,0,25,15,20,45,45,60,0,0,30,15,25,0
1128,Old Elk Master's Blend Series Double Wheat Straight Whiskey,30,4,53.55,"new, charred American oak",35,0,40,0,15,50,50,65,0,0,35,40,45,0
1129,Caisteal Chamuis 12 Year Blended Malt,7,3,46.0,refill American oak hoghsheads; finished in oloroso sherry seasoned American and European oak casks,40,25,30,10,15,45,45,60,10,0,25,15,30,10
1130,Castle & Key Small Batch Bourbon 2022 (Batch 1),52,2,49.0,"new, charred American oak",5,0,45,10,20,50,50,40,0,0,20,45,80,5
1131,Michter's US*1 Barrel Strength Kentucky Straight Rye (2022 Release),15,4,55.8,"new, charred American oak",5,0,50,25,10,45,45,40,0,0,10,20,30,5
1132,Larceny Barrel Proof Bourbon Batch A122,66,2,62.2,"new, charred American oak ",5,0,40,0,5,45,45,60,0,0,20,5,50,0
1133,Glendalough 7 Year Mizunara Finish,11,4,46.0,finished in Mizunara oak barrels,5,0,70,15,10,60,60,60,0,0,20,15,70,10
1134,Uncle Nearest 1884 Small Batch,31,2,46.5,"new, charred American oak",10,0,50,5,10,45,45,50,0,0,20,10,15,0
1135,Town Branch Sherry Cask Finished Bourbon (48.2%),1,3,48.2,"new, charred American oak; finished in oloroso sherry casks",10,0,60,30,20,70,90,50,0,0,60,40,80,30
1136,Jefferson's Ocean Aged at Sea Voyage 24,122,3,45.0,"new, charred American oak",5,0,50,0,10,80,75,50,0,10,30,10,20,0
1137,Smooth Ambler Old Scout Straight Bourbon (NAS),70,2,49.5,"new, charred American oak",5,0,35,10,10,55,55,60,0,0,25,10,40,0
1138,Heaven's Door The Bootleg Series Volume III: Sunday Afternoon,0,5,60.6,"new, charred American oak; finished in Spanish Vino de Naranja casks",15,0,55,5,5,50,50,60,0,0,15,30,15,0
1139,Bladnoch 14 Year (2021 Release),7,4,46.7,ex-oloroso sherry ,0,0,55,0,10,45,45,70,0,0,20,15,60,5
1140,Macallan Harmony Collection Rich Cacao,46,5,44.0,sherry seasoned European and American oak casks,0,0,30,10,70,70,100,60,0,0,90,40,80,20
1141,Middle West Spirits Ported Pumpernickel Rye,5,4,49.75,finished in tawny port casks,0,0,60,60,5,55,55,65,0,5,25,15,50,5
1142,Middle West Spirits Oloroso Wheat Whiskey,4,4,50.0,finished in ex-oloroso sherry,4,0,30,0,10,55,55,70,0,10,25,15,60,0
1143,Lagavulin 12 Year (2021 Special Release),32,4,56.5,refill American oak casks,50,30,50,25,10,45,45,40,15,5,15,10,15,5
1144,Benriach Malting Season (First Edition),1,4,48.7,"ex-bourbon, virgin oak ",3,0,60,0,5,40,45,60,5,0,20,10,65,3
1145,"Booker's Bourbon Batch 2021-03 ""Bardstown Batch""",126,4,62.75,"new, charred American oak ",10,0,30,5,10,50,80,75,0,0,20,10,80,0
1146,Maker's Mark Wood Finishing Series 2021 FAE-02,103,3,54.55,"new, charred American oak, French oak stave ",10,0,85,10,10,60,60,60,0,5,30,15,25,0
1147,Watershed Barrel Strength Bourbon Finished in Apple Brandy Barrels (Batch 002),12,4,60.4,"new, charred American oak, apple brandy barrels ",10,0,60,30,20,80,60,40,0,10,70,40,80,30
1148,William Larue Weller Bourbon (Fall 2021),44,4,62.65,"new, charred American oak",10,0,55,5,10,50,50,60,0,5,15,25,30,0
1149,Widow Jane Lucky Thirteen Small Batch Bourbon,59,4,46.5,"new, charred American oak ",10,0,60,10,10,55,55,35,0,0,20,15,25,0
1150,Great Jones Straight Rye,13,2,45.0,"new, charred American oak ",5,0,50,30,10,45,45,60,0,0,15,20,35,10
1151,Rieger's 6 Year Bottled in Bond Straight Rye (Fall 2021),12,2,50.0,"new, charred American oak ",5,0,40,15,10,85,80,65,0,0,20,5,25,5
1152,Old Fitzgerald Bottled in Bond 11 Year (Fall 2021),34,4,50.0,"new, charred American oak ",10,0,20,10,10,65,65,70,0,0,15,25,30,0
1153,Basil Hayden Toast,488,2,40.0,"new, charred American oak; finished in toasted barrels",5,0,55,20,10,50,75,65,0,5,20,15,45,0
1154,Manatawny Still Works Select Four Grain American Whiskey,2,3,47.0,New American oak,10,0,40,50,30,70,70,70,0,10,60,50,70,40
1155,Timorous Beastie Meet the Beast,1,3,54.9,Bourbon casks,0,0,25,20,25,35,30,40,10,0,40,30,25,25
1156,White Heather 21 Year Blended Scotch Whisky,2,5,48.0,European and American Oak,10,5,25,30,30,40,20,30,0,0,30,10,20,15
1157,Tullibardine 12 Year,14,2,40.0,first fill ex-bourbon ,5,0,25,5,10,55,55,60,0,0,20,25,60,5
1158,Bardstown Bourbon Co. The Prisoner Wine Co. Finish #2,30,4,50.0,finished in French oak red wine casks,10,0,30,15,10,80,75,70,0,5,20,20,50,0
1159,Rabbit Hole Raceking Founder's Collection Double Chocolate Malt Bourbon (2021 Release),5,5,56.2,"new, charred American oak",10,0,30,20,15,85,85,70,0,3,30,15,20,5
1160,Benriach The Thirty,4,5,46.0,"bourbon, sherry, virgin oak, port wine",20,8,30,10,30,85,80,60,10,5,20,20,40,0
1161,Waterford Rathclogh Edition 1.1,24,4,50.0,"ex-bourbon, French oak, new American oak, and ex-VDN, ",10,0,30,10,30,70,80,60,0,0,80,30,90,20
1162,Aberfeldy 18 Year French Red Wine Cask Finish (2020 Pauillac Edition),14,4,43.0,finished in French red wine casks,5,0,45,30,60,60,70,65,10,5,55,20,35,25
1163,Castle & Key Restoration Rye 2020 (Batch #1),55,2,51.5,"new, charred American oak",30,0,70,50,10,70,50,40,0,10,80,40,10,10
1164,Barrell Bourbon Batch 026,31,4,56.32,"new, charred American oak",10,5,65,25,60,65,70,65,5,5,70,20,30,15
1165,Ardnamurchan AD/09.20:01,14,2,46.8, 65% bourbon & 35% sherry casks (PX & oloroso),25,20,20,40,35,40,45,20,25,35,10,15,20,5
1166,"Booker's Bourbon Batch 2020-03 ""Pigskin Batch""",157,4,63.65,"new, charred American oak",10,0,30,5,20,85,85,75,0,15,35,15,40,0
1167,New Riff Winter Whiskey,27,2,50.0,"new, charred American oak",15,0,55,15,15,45,45,55,0,0,50,35,30,0
1168,Russell's Reserve 13 Year Bourbon (2021 Release),114,3,57.4,"new, charred American oak",20,0,60,30,10,90,30,40,0,0,90,30,70,0
1169,Stranahan's Mountain Angel,7,4,47.3,"new, charred American oak (char #3)",0,0,50,40,0,55,80,25,0,0,5,0,15,0
1170,John Walker & Sons Celebratory Blend,59,3,51.0,,20,20,20,10,35,40,40,45,5,5,40,20,30,10
1171,Macallan Double Cask 18 Year,42,5,43.0,American & European sherry-seasoned oak casks,25,0,55,25,25,60,60,60,10,10,25,35,65,0
1172,Mortlach 21 Year (2020 Special Release),3,5,56.9,Pedro Ximenez and oloroso sherry cask finish,5,0,50,30,20,50,35,15,0,0,25,25,35,10
1173,The Singleton of Dufftown 17 Year (2020 Special Release),5,4,55.1,refill American oak hogsheads,0,0,25,20,25,40,30,10,0,0,15,30,30,25
1174,"Barrell Whiskey Infinite Barrel Project (February 12, 2020)",8,3,59.65,,30,0,40,30,50,80,50,50,0,0,70,40,60,40
1175,Ben Nevis 1996 23 Year (Single Malts of Scotland),3,5,52.7,sherry butt,10,0,50,10,15,45,45,60,60,10,10,25,65,0
1176,Ledaig 2005 14 Year (Single Malts of Scotland),6,4,55.4,sherry butt,40,40,50,60,10,40,40,40,30,30,10,35,30,0
1177,High West Bourye (2020 Release),71,3,46.0,"new, charred American oak",20,0,70,50,0,60,50,50,0,0,80,50,30,10
1178,Bulleit Bourbon Blenders' Select No. 001,184,2,50.0,"new, charred American oak",20,0,60,40,30,80,90,60,0,20,80,40,30,0
1179,Elijah Craig Barrel Proof Bourbon Batch A120,182,3,68.3,"new, charred American oak",45,0,85,0,65,85,80,75,0,0,65,50,45,0
1180,Daviess County Kentucky Straight Bourbon,85,2,48.0,"new, charred American oak",45,0,65,20,70,80,85,85,0,0,85,60,70,30
1181,Woodford Reserve Master's Collection Batch Proof 123.6,71,4,61.8,"new, charred American oak",10,0,65,25,60,70,75,65,10,5,65,15,30,15
1182,Teeling Single Cask Chestnut Cask,11,4,55.1,"ex-bourbon, finished in chestnut cask",5,0,45,40,75,70,70,65,15,5,50,25,30,20
1183,Rare Perfection 15 Year Cask Strength Canadian Whisky,69,5,59.85,new charred oak barrels,20,0,80,50,20,60,30,59,9,9,90,30,10,0
1184,Old Fitzgerald Bottled in Bond 15 Year (Fall 2019),136,4,50.0,"new, charred American oak",30,0,75,65,30,65,50,60,0,20,50,60,50,25
1185,Alberta Premium Cask Strength Rye,278,3,65.1,,30,0,60,30,15,50,50,40,0,0,40,20,45,30
1186,The Dublin Liberties Keeper's Coin 16 Year,5,5,46.0,"ex-bourbon barrels, Pedro Ximenez Sherry casks",10,0,45,20,60,80,85,80,5,5,70,10,60,20
1187,Wyoming Whiskey Outryder 7 Year,5,3,50.0,"new, charred American oak",20,0,80,40,20,80,60,50,0,10,80,20,20,0
1188,Bimber Re-Charred Oak Casks,14,4,51.9,heavily-charred American oak,10,0,35,15,55,40,35,40,0,0,35,10,30,10
1189,Milam & Greene Triple Cask Bourbon,86,2,47.0,,30,0,60,40,50,60,80,70,0,10,80,20,10,0
1190,Glen Scotia Victoriana Cask Strength,74,3,54.2,Pedro Ximenez sherry butts and heavily-charred American oak,15,20,40,35,40,45,35,20,30,25,20,15,25,25
1191,Craigellachie Exceptional Cask Series 19 Year Single Cask,7,5,55.2,second fill sherry butt,10,5,50,40,60,65,65,55,20,10,55,15,25,20
1192,High West Yippee Ki-Yay (2019 Release),124,4,46.0,"new, charred, white American oak barrels; finished in French oak barrels that previously contained vermouth and Syrah wine",20,0,60,50,40,60,80,70,0,0,50,60,80,20
1193,Old Pulteney 16 Year Traveller's Exclusive,7,3,48.0,"American oak ex-bourbon barrels, finished in oloroso sherry casks",0,0,35,20,25,40,45,10,10,25,40,35,30,10
1194,Bruichladdich The Organic 2010 Mid Coul Farms,24,4,50.0,American oak ex-bourbon,10,0,30,20,40,40,40,20,0,5,20,25,30,10
1195,Writers' Tears Double Oak,120,2,46.0,"American oak, French oak ",0,0,20,0,10,55,50,60,0,5,35,20,40,10
1196,Treaty Oak Red Handed Rye 10 Year,11,3,50.0,"new, charred American oak",0,0,75,50,40,70,60,80,80,50,70,85,85,80
1197,Rock Island 21 Year,0,4,46.8,,25,20,15,10,30,35,30,20,10,10,20,10,30,10
1198,Kilchoman ImPex Cask Evolution Single Cask 11 Year,1,5,56.4,first-fill bourbon ,80,75,50,30,60,80,60,80,60,75,80,40,40,80
1199,Remus Volstead Reserve 14 Year Bottled in Bond Bourbon,47,5,50.0,"new, charred American oak",20,0,75,90,50,70,60,70,0,0,65,75,50,70
1200,George Dickel 13 Year Bottled in Bond Tennessee Whisky (Fall 2005),448,2,50.0,"new, charred American oak",50,0,95,70,80,90,90,70,0,0,80,0,75,60
1201,Laphroaig Càirdeas 2019 Triple Wood Cask Strength,114,4,59.5,"ex-bourbon, quarter casks, European oak ex-oloroso sherry",80,70,65,25,60,70,75,60,20,15,60,15,20,10
1202,Dewar's Double Double 27 Year,22,5,46.0,finished in ex-Palo Cortado casks,10,5,50,35,40,50,55,50,10,5,45,30,15,15
1203,"Booker's Bourbon Batch 2019-01 ""Teresa's Batch""",179,3,62.95,"new, charred American oak",20,0,70,35,60,70,65,55,10,5,60,10,15,10
1204,Clonakilty Port Cask Finish Irish Whiskey,43,3,43.6,finished in port wine casks,3,0,25,0,10,55,55,65,0,15,25,30,60,5
1205,Big Peat 10 Year,4,4,46.0,,35,25,10,30,35,40,30,20,30,35,20,10,35,10
1206,Four Roses Small Batch Select Bourbon,1661,4,52.0,"new, charred American oak",20,0,50,70,20,70,80,60,0,20,90,30,20,0
1207,Glenmorangie Allta,87,4,51.2,ex-bourbon,15,0,50,45,25,40,40,30,0,0,20,30,35,30
1208,Westland Peat Week 2019,22,4,50.0,"first-fill ex-bourbon, new American oak, refill American oak",45,60,40,30,50,60,60,50,25,15,45,15,40,30
1209,Canadian Club Edition Barley Batch,12,2,42.0,ex-bourbon,15,0,40,25,30,45,40,40,0,0,30,25,50,30
1210,Timorous Beastie 12 Year Cask Strength,2,3,54.4,,5,15,15,10,40,40,40,25,5,0,30,35,40,10
1211,Garrison Brothers Balmorhea Texas Straight Bourbon,215,3,57.5,new American oak,30,0,80,50,60,80,60,40,0,20,70,20,10,0
1212,High Coast Dálvve Sherry Influence,7,3,48.0,mix of sherry and bourbon casks,40,45,45,20,40,50,60,50,20,25,30,15,20,15
1213,Ledaig 1998 Oloroso Sherry Cask Finish,2,5,46.3,"traditional oak, finished in oloroso sherry hogsheads",70,60,50,10,60,90,80,70,20,30,50,50,70,10
1214,Starward Two-Fold Double Grain,168,2,40.0,Australian red wine barrels,0,0,70,40,80,80,90,75,0,0,90,60,85,70
1215,Octomore 10 Year Dialogos Third Edition (2017 Release),41,5,56.8,"various whiskey, wine, and cognac casks",50,40,10,15,35,50,45,29,15,5,25,20,29,10
1216,Kavalan Distillery Select No. 1,91,3,43.0,"""select malt neutral casks""",0,0,30,20,50,70,90,60,0,10,60,30,80,40
1217,Virginia Distillery Co. Port Cask Finished Virginia-Highland Whisky,162,3,46.0,finished in port-style casks,20,0,65,35,5,65,55,75,0,0,10,10,80,55
1218,New Riff Kentucky Straight Bourbon Bottled In Bond,953,2,50.0,"new, charred American oak",10,0,60,25,50,60,55,45,10,5,45,20,25,15
1219,GlenAllachie 25 Year,11,5,48.0,ex-Pedro Ximénez & oloroso sherry casks,0,0,25,20,40,35,60,35,0,0,10,20,40,10
1220,Starward Solera Single Malt,43,3,43.0,ex-Apera wine casks,0,0,30,20,35,40,40,35,0,0,30,25,40,20
1221,Compass Box Delilah's XXV,50,4,46.0,various listed in description,30,0,60,20,60,70,80,70,0,10,90,0,70,20
1222,GlenAllachie 1990 27 Year 50th Anniversary Bottling #2517,0,5,54.6,Sherry Butt,0,0,20,35,40,40,45,30,0,0,35,30,50,15
1223,GlenAllachie 1991 26 Year 50th Anniversary Bottling #100285,1,5,55.0,Hogshead,0,0,35,10,40,45,45,35,0,0,40,25,40,35
1224,Heaven's Door Double Barrel Whiskey,325,2,50.0,"finished in toasted, new American oak",10,0,70,40,20,80,80,70,0,0,70,20,30,0
1225,Eden Mill Hip Flask Series No. 6,0,4,47.0,oloroso sherry hogshead,25,10,75,10,30,40,40,80,10,20,30,10,60,30
1226,Rhetoric 24 Year Bourbon,152,4,45.4,"new, charred American oak",20,0,60,20,10,80,70,60,0,0,90,10,10,0
1227,GlenDronach 1993 24 Year Sherry Butt Single Cask #415,3,5,51.8,sherry butt,20,0,40,35,20,50,60,50,0,0,15,30,65,15
1228,Jura 18 Year,153,4,44.0,ex-bourbon & ex-red wine casks,15,35,15,10,20,55,65,65,80,75,70,0,60,20
1229,The Essence of Suntory Whisky: Yamazaki Peated Malt,4,5,49.0,,75,55,65,20,20,30,40,50,10,45,10,40,65,20
1230,Bruichladdich The Organic 2009 Mid Coul Farms,44,4,50.0,American oak ex-bourbon & ex-Tennessee whiskey,15,5,5,0,75,65,70,55,65,75,60,0,65,20
1231,Aultmore 9 Year (Chapter 7),14,3,62.2,finished in oloroso sherry cask,15,5,60,40,45,55,50,35,25,10,30,30,25,15
1232,Mars Iwai Tradition Wine Cask Finish,19,1,40.0,finished in wine cask,10,10,40,20,20,50,60,75,15,10,40,20,80,50
1233,Springbank 10 Year Local Barley,31,4,57.3,ex-bourbon and ex-sherry,10,20,5,35,45,60,55,20,30,25,20,40,40,10
1234,Barrell Rye Batch 002,29,3,58.8,"new, charred American oak  ",20,0,75,30,65,70,60,45,10,0,50,15,10,10
1235,Nikka Yoichi Woody & Vanillic,17,5,55.0,,75,50,30,15,20,60,70,30,20,15,50,15,40,30
1236,Barrell Bourbon Batch 014,81,4,54.7,"new, charred American oak   ",10,0,40,20,40,40,45,55,10,0,50,20,25,20
1237,Forty Creek Heritage,27,3,40.0,American oak,40,0,50,40,25,45,45,50,10,0,55,40,50,35
1238,Teeling The Revival 15 Year Single Malt (Volume IV),21,4,46.0,"ex-bourbon, finished in Muscat port barrels",0,0,50,10,20,55,55,85,20,10,70,65,85,50
1239,1792 Bottled in Bond Bourbon,588,2,50.0,"new, charred American oak   ",5,0,25,5,5,60,70,65,0,5,30,10,20,0
1240,Virgil Kaine Electric Owl 9 Year Bourbon,8,3,50.05,finished in barrels which held both Pinot Noir and ale,30,0,80,60,40,70,60,60,0,10,60,30,70,10
1241,Nikka Yoichi Moscatel Finish (2017 Release),9,4,46.0,Finished in ex-Moscatel wine cask,50,75,10,30,10,55,65,70,5,5,20,25,70,35
1242,Compass Box No Name,115,4,48.9,"recharred American oak, refill American oak, recharred hogshead, French oak hybrid",90,90,50,20,60,80,40,40,50,30,30,40,40,0
1243,Kilchoman Red Wine Cask Matured (2017 Edition),43,4,50.0,ex-red wine casks,20,40,60,20,50,60,60,40,40,25,35,20,45,15
1244,Ichiro's Malt Chichibu The Peated 2012,6,5,50.5,"bourbon cask, refill hogshead, oak hogshead",80,75,30,25,40,50,60,43,15,27,57,32,65,31
1245,Octomore Masterclass 08.2/167,72,5,58.4,"European oak ex-wine barrels, finished in Amarone wine casks",45,70,20,15,30,50,65,30,10,0,15,0,20,30
1246,Little Book Chapter 1: The Easy,282,3,60.24,"used whiskey and new, charred American oak ",30,0,25,0,35,30,75,90,0,10,50,30,25,20
1247,Glen Moray Mastery,5,5,52.3,"blend of ex-sherry, ex-port, and ex-Madeira",20,0,75,30,30,50,75,50,0,0,55,55,65,20
1248,Lohin McKinnon Canada Anniversary Limited Edition,11,3,43.0,ex-bourbon and Oloroso sherry,45,50,45,10,10,40,45,45,10,0,30,25,45,25
1249,Redemption Wheated Bourbon,372,2,48.0,"new, charred American oak",10,0,45,20,40,40,35,35,20,10,35,20,10,20
1250,Rock Oyster 18 Year,18,4,46.8,,50,50,30,0,40,60,70,45,30,10,20,0,30,35
1251,WhistlePig FarmStock Rye Crop No. 001,158,4,43.0,"Vermont oak and new, charred American oak",0,0,45,15,45,10,15,80,0,0,85,0,10,10
1252,Wyoming Whiskey Single Barrel Bourbon (2017),15,3,44.0,"new, charred American oak",30,0,70,40,30,70,60,60,0,0,70,20,30,0
1253,Yula 20 Year,1,5,52.6,,45,55,10,20,30,40,40,40,60,50,30,20,40,40
1254,George Remus Straight Bourbon Whiskey,409,2,46.9,"new, charred American oak",20,0,50,40,30,50,60,50,0,0,50,30,60,0
1255,Black Velvet Onyx 12 Year,3,2,40.0,ex bourbon,35,0,50,10,10,40,40,45,0,0,50,15,55,15
1256,Auchroisk 25 Year 1990 (2016 Special Release),4,5,51.2,refill American and European oak,20,0,60,50,30,60,60,50,0,20,60,20,60,80
1257,Twelve Barrels Canadian Whisky,7,2,40.0,ex-bourbon,30,0,40,25,5,40,45,45,0,0,40,10,45,20
1258,Glencadam 25 Year,7,5,46.0,ex-bourbon,5,5,80,40,50,60,70,40,0,0,50,30,75,60
1259,Stalk & Barrel Red Blend,45,1,43.0,ex bourbon,30,0,50,20,10,35,35,50,10,0,50,10,45,45
1260,Belle Meade Bourbon Cognac Cask Finish,145,3,45.2,finished in ex-Cognac cask,30,0,70,40,10,70,50,40,0,0,40,0,20,0
1261,"Booker's Bourbon Batch 2016-03 ""Toogie's Invitation""",66,3,64.5,"new, charred American oak",10,0,40,30,25,90,90,80,0,5,40,20,60,0
1262,Tomatin 14 Year Port Casks,274,3,46.0,"Ex-Bourbon, Finished in ex-Tawny Port Pipes",0,0,5,0,0,15,15,25,0,0,0,10,30,0
1263,Dailuaine 34 Year (2015 Special Release),5,5,51.0,second-fill American oak hogshead ,15,0,30,25,15,80,75,60,0,0,60,10,15,10
1264,Laws Triticum Straight Wheat Whiskey,17,3,50.0,"new, charred American oak",10,0,15,40,10,15,30,40,0,0,45,0,55,45
1265,10th Mountain Rye Whiskey,64,2,43.0,"new, charred American oak",10,0,45,10,5,55,40,15,0,0,20,0,15,15
1266,Catoctin Creek Roundstone Rye Cask-Proof Brandy-Finished,19,4,59.8,"new, charred American oak; finished in ex-brandy",10,0,40,20,5,70,70,70,0,0,30,20,50,10
1267,Armorik Sherry Finish Single Malt,27,3,40.0,"ex-bourbon, ex-sherry",5,0,30,10,10,70,70,70,0,0,50,20,30,15
1268,Glenlivet Cipher,38,4,48.0,not disclosed at this time,40,0,55,20,10,30,30,40,0,0,40,30,60,30
1269,George Dickel 17 Year Distillery Reserve (2016 Release),25,3,43.5,"new, charred American oak",15,0,30,20,35,55,50,55,10,0,60,10,15,10
1270,Cardhu 21 Year (2013 Special Release),6,5,54.2,ex-bourbon,15,0,45,0,40,35,40,70,0,40,75,65,70,60
1271,Buffalo Trace Experimental Collection 15 Minute Infrared Light,4,4,45.0,"new, charred American oak (#1 char level)",5,0,30,0,5,70,70,60,0,0,50,35,40,25
1272,Three Ships 5 Year Premium Select,28,2,43.0,American White Oak,50,55,45,30,10,60,60,60,15,25,55,35,55,15
1273,1792 Small Batch Bourbon,3067,2,46.85,"new, charred American oak",5,0,35,5,10,80,80,60,0,0,15,10,40,0
1274,Century Reserve Lot 15/25 Canadian Rye,8,2,40.0,charred oak,60,0,55,10,10,50,50,50,0,0,45,20,45,30
1275,Aultmore 18 Year,72,4,46.0,,10,0,30,50,50,60,70,60,0,10,40,10,30,30
1276,Auchentoshan Blood Oak,59,3,46.0,French Red Wine and American Bourbon,30,0,65,10,70,80,75,85,0,0,65,0,90,45
1277,Hakushu Distiller's Reserve,275,3,43.0,,60,30,40,70,35,50,35,20,15,20,42,45,85,55
1278,Green Spot Château Léoville Barton Single Pot Still,172,4,46.0,"ex-bourbon, ex-sherry, ex-wine",10,0,20,5,10,60,60,80,0,0,40,10,70,20
1279,Té Bheag Connoisseurs' Blended Whisky,164,2,40.0,,55,60,50,30,30,40,45,45,25,35,35,20,30,30
1280,Temple Bar Traditional Irish Whiskey,29,2,40.0,ex-bourbon and ex-sherry ,0,0,60,20,30,60,50,60,0,20,70,50,70,50
1281,OYO Dark Pumpernickel Rye Whiskey,24,2,45.0,American oak,10,0,40,5,5,60,60,55,0,0,45,0,30,10
1282,John David Albert's Taos Lightning Single Barrel Straight Rye 5 Year,14,3,45.0,"new, charred American oak",15,0,40,30,10,70,70,70,0,0,30,0,20,15
1283,Forty Creek Three Grain Harmony,15,2,43.0,toasted white oak,30,0,55,20,10,55,55,60,20,0,55,35,55,50
1284,Glen Breton Rare Battle of the Glen 15 Year,11,4,43.0,American White Oak,35,0,50,10,0,45,45,45,0,0,25,20,55,60
1285,Brenne Ten Single Malt (2015 Edition),48,4,48.0,"ex-Cognac, new French oak ",10,0,40,20,10,80,75,60,0,0,50,15,60,30
1286,Black Gate Single Cask Single Malt,4,5,50.0,Ex-sherry,0,0,40,20,10,50,40,60,0,0,40,60,60,20
