,name,total_rating,cost_rank,abv,cask_type,smoky,peaty,spicy,herbal,oily,full_bodied,rich,sweet,briny,salty,vanilla,tart,fruity,floral
1786,Rock Oyster Cask Strength Batch #2,4,3,56.1,American oak,25,25,55,10,20,40,40,55,25,20,40,30,20,0
1787,GlenAllachie 18 Year,39,4,46.0,"Pedro Ximénez sherry, oloroso sherry, American oak",0,0,30,20,40,50,40,30,0,0,25,20,30,15
1788,Kurayoshi 12 Year Pure Malt Whisky,85,4,46.0,,25,10,30,25,40,50,55,45,15,5,40,20,30,15
1789,Clynelish Reserve (Game of Thrones-House Tyrell),116,3,51.2,,0,0,25,10,35,45,30,20,5,0,15,25,30,15
1790,Glenfiddich Fire & Cane,506,2,43.0,"ex-bourbon, finished in ex-rum casks",40,60,40,30,50,70,80,60,0,0,60,50,60,50
1791,Smooth Ambler Contradiction 92 Proof,173,2,46.0,"new, charred American oak",5,0,60,5,15,50,50,60,0,0,15,10,30,0
1792,Buchanan's Select Blended Malt 15 Year,34,2,40.0,,20,3,5,5,30,45,65,65,25,18,40,0,75,70
1793,Virginia Distillery Co. Brewers Batch Virginia-Highland Whisky,12,3,46.0,ex-Wee Heavy Ale-style casks,0,0,45,75,45,75,70,68,0,0,10,65,65,70
1794,Sagamore Spirit Vintner's Finish Rye,15,3,49.2,"new, charred American oak, finished in red wine or port wine casks",10,0,80,50,0,70,70,60,0,10,60,40,70,0
1795,New Liberty Bloody Butcher Bourbon,33,2,47.5,"new, charred American oak",15,0,55,35,40,50,55,45,10,5,40,30,30,15
1796,Ardbeg Grooves,146,4,46.0,heavily-charred ex-red wine casks,50,35,40,10,45,45,35,35,35,40,20,15,25,0
1797,Smooth Ambler Big Level Wheated Bourbon,176,3,50.0,"new, charred American oak",10,0,60,5,15,50,50,40,0,0,20,10,30,0
1798,Eden Mill Hip Flask Series No. 7,3,4,47.0,Pedro Ximenez sherry hogshead,30,5,65,25,20,40,30,40,10,10,5,10,80,45
1799,Eden Mill Hip Flask Series No. 1,0,4,47.0,French virgin octave cask (50 liters),10,10,65,20,20,30,45,60,15,20,30,20,75,20
1800,Charbay Doubled & Twisted (Lot No. 1),10,2,45.0,French & American oak,10,5,70,45,35,40,45,50,20,10,40,30,20,45
1801,Balvenie Doublewood 12 Year (25th Anniversary Edition),122,3,43.0,"traditional American oak barrels and hogsheads, Spanish oak ex-oloroso sherry",30,0,30,10,20,70,70,70,10,10,70,40,70,30
1802,Ichiro's Malt MWR Mizunara Wood Reserve,42,4,46.0,finished in Mizunara oak,10,15,75,20,55,40,50,70,10,20,45,20,75,40
1803,Mars Komagatake Nature of Shinshu Kohiganzakura,11,5,52.0,,50,30,20,10,30,40,30,60,10,10,15,65,70,45
1804,Caol Ila 2004 Connoisseurs Choice (Gordon & Macphail),12,3,46.0,Fresh and Refill Bourbon Barrels,40,50,10,20,35,50,55,20,30,25,20,30,55,10
1805,Catskill The One and Only Buckwheat,17,3,42.5,,30,0,40,15,30,55,50,70,10,0,50,15,35,20
1806,Son of a Peat Batch 01,2,3,48.3,,40,65,40,30,40,40,50,25,35,20,20,30,25,15
1807,Arran The Devil's Punch Bowl Chapter I,1,5,52.0,sherry butts & bourbon barrels,20,10,30,10,15,60,50,45,0,0,35,35,40,10
1808,Nikka Yoichi Sherry & Sweet,12,5,55.0,,70,40,60,15,20,50,30,75,10,20,15,20,65,30
1809,Cotswolds Single Malt,148,3,46.0,first-fill ex-bourbon and American oak red wine barrels,5,0,40,20,35,40,50,65,10,5,45,25,15,25
1810,Nikka Miyagikyo Moscatel Finish (2017 Release),3,4,46.0,moscatel cask,10,10,30,25,45,60,65,80,20,15,40,10,85,20
1811,Scallywag 13 Year,34,3,46.0,Sherry Butts,0,0,40,10,40,50,70,60,0,0,20,0,45,10
1812,Green Spot Chateau Montelena Single Pot Still,122,4,46.0,"ex-bourbon, ex-sherry, finished in ex-zinfandel wine casks",0,0,60,20,30,40,40,60,0,0,50,70,70,40
1813,Tullamore D.E.W. XO Caribbean Rum Finish,325,2,43.0,"ex-bourbon, ex-sherry, finished in first-fill Demerara rum barrels",0,0,25,0,25,45,45,75,0,0,20,20,55,0
1814,Yamazaki Limited Edition 2015,7,5,43.0,"American oak, ex-bourbon, European oak, ex-port, ex-sherry",40,30,10,15,75,50,60,85,20,12,15,20,80,17
1815,Pure Scot Virgin Oak 43,13,2,43.0,finished in new American oak,40,30,40,20,30,40,45,40,10,0,40,15,20,10
1816,Westland Peat Week 2017,13,4,54.4,"new, charred American oak and ex-bourbon",45,50,25,20,20,55,55,35,0,0,25,0,10,20
1817,Jack Daniel's Tennessee Straight Rye,495,2,45.0,"new, charred American oak",15,0,50,15,30,35,45,35,5,5,40,15,30,20
1818,J. Riddle Peated Bourbon,63,2,45.5,,30,15,65,20,30,40,45,25,15,0,35,20,10,5
1819,Woodford Reserve Toasted Oak Rye,6,4,43.2,finished in used bourbon barrels,15,0,65,35,40,40,45,40,20,10,40,20,15,10
1820,Johnnie Walker Blenders' Batch Wine Cask Blend,141,2,40.0,ex-wine casks,60,35,10,0,35,30,55,60,25,10,35,40,40,14
1821,Convalmore 32 Year (2017 Special Release),2,5,54.8,refill American oak hogheads,10,0,40,60,0,30,50,50,0,20,50,40,40,70
1822,Octomore Masterclass 08.3/309 Islay Barley,79,5,61.2,"first-fill bourbon, European oak wine casks",75,60,30,20,30,85,95,20,15,0,0,25,20,40
1823,Uncle Nearest 1856 Tennessee Whiskey (Sourced Whiskey),785,3,50.0,"new, charred American oak",15,0,60,35,40,40,40,40,10,0,50,25,20,10
1824,Teeling Brabazon Single Malt Series 1,43,3,49.5,ex-sherry ,10,0,75,40,30,50,65,70,0,10,40,45,75,20
1825,"Booker's Bourbon Batch 2017-02 ""Blue Knights Batch""",128,3,63.7,"new, charred American oak",10,0,65,20,40,60,50,35,20,10,40,25,10,15
1826,Kilkerran Work in Progress #7 Sherry Wood,15,3,46.0,Sherry Oak,25,15,20,35,50,60,55,35,30,15,25,35,40,0
1827,Big Peat Fèis Ìle 2017,3,4,48.0,Finished in Sherry Casks,50,60,10,20,30,65,40,45,10,10,15,10,30,0
1828,Mackmyra 10 Year,26,3,46.1,"ex-bourbon, American oak ex-oloroso sherry",0,0,50,30,40,45,50,60,20,30,70,55,65,55
1829,Jura 10 Year,725,3,40.0,"ex-bourbon, finished in oloroso sherry butts",40,40,60,40,30,50,50,65,20,20,30,40,70,10
1830,Highland Park Valkyrie,313,3,49.5,ex-bourbon and ex-sherry,70,50,75,45,30,40,45,35,70,75,60,45,50,20
1831,Bladnoch Talia 25 Year,8,5,49.2,"ex-bourbon, ex-sherry, ex-whisky, finished in new American oak",0,0,65,40,65,70,75,70,10,0,70,75,70,50
1832,Woodinville Straight 100% Rye,141,3,45.0,"new, charred American oak",20,0,80,60,30,70,60,50,0,0,50,30,0,20
1833,Basil Hayden's Rye (Discontinued),293,2,40.0,"new, charred American oak; then recasked in charred, quarter-casks",10,0,60,20,20,50,40,50,0,0,40,10,15,10
1834,Old Ripy Kentucky Straight Bourbon,54,4,52.0,"new, charred American oak",25,0,65,30,20,40,40,40,0,0,30,20,40,0
1835,Yamazakura 963 21 Year,5,5,58.0,,10,15,60,20,35,35,40,70,28,21,80,40,85,45
1836,Arran White Stag (Second Release),0,5,49.5,ex-sherry,0,0,65,30,40,70,75,50,10,10,50,60,75,50
1837,English Whisky Company Classic Single Malt,6,2,46.0,,20,25,15,10,15,45,45,35,0,0,50,20,20,20
1838,Ezra Brooks Straight Rye,103,1,45.0,"new, charred American oak",20,0,35,15,25,35,45,60,0,0,60,10,15,20
1839,Wyoming Whiskey Outryder,77,3,50.0,"new, charred American oak",10,0,60,40,30,60,60,50,0,0,70,10,20,0
1840,Headframe Spirits Neversweat Bourbon,10,2,40.0,,30,0,45,30,10,40,35,40,10,0,40,0,50,50
1841,Two Brewers Yukon Single Malt (Release 3),9,4,43.0,First-Fill Bourbon Barrels,50,50,30,30,10,45,40,35,25,15,35,10,50,25
1842,Highland Park Fire Edition,49,5,45.2,100% refill Port seasoned casks,75,40,60,65,75,60,65,50,30,20,50,40,60,65
1843,Ninety 5 Year Whisky,5,1,45.0,Charred Oak,40,0,50,20,20,45,50,50,0,0,40,10,50,25
1844,Zuidam Millstone 1999 Special #1 PX Cask,12,4,46.0,ex-Bourbon and ex-Pedro Ximenez sherry,50,35,50,10,20,50,55,55,10,10,35,35,60,35
1845,Queen Jennie Sorghum Whiskey,18,3,40.0,"small, charred oak barrels",10,0,35,10,30,30,40,50,10,0,40,10,20,0
1846,Cider Barrel Matured Virginia Highland Malt Whisky (Batch 1),8,3,46.0,finished in ex-cider casks,10,0,60,20,40,50,70,40,0,0,30,40,70,40
1847,Adnams Single Malt No. 1,11,3,43.0,new French oak,0,0,55,10,20,40,40,75,0,0,75,80,80,20
1848,Ardbeg 21 Year,27,5,46.0,Ex-Bourbon,40,20,30,15,55,45,35,55,20,5,35,20,50,5
1849,Sons of Liberty Pumpkin Spice Whiskey,4,2,40.0,,20,0,70,20,40,50,70,60,0,0,40,30,80,0
1850,Glenfiddich Project XX,540,3,47.0,"Port pipes, Sherry butts, and first-fill bourbon",0,0,30,10,10,40,40,60,5,0,50,60,40,20
1851,Blaum Bros. OldFangled Knotter Bourbon 9 Year,29,3,56.25,"new, charred american oak",0,0,90,0,45,70,75,65,0,15,60,0,75,10
1852,Glynnevan Double Barrelled Canadian Rye,16,2,43.0,,40,0,50,10,25,45,40,50,25,20,45,20,55,30
1853,Loch Lomond 12 Year,333,3,46.0,"ex-bourbon, refill, re-charge",30,10,5,0,5,40,40,60,0,0,40,10,50,5
1854,Armorik Maître de Chai Single Malt,6,3,47.3,first-fill oloroso sherry,5,0,70,40,50,75,75,60,5,5,50,40,50,60
1855,Glencadam Origin 1825,33,2,40.0,American white oak bourbon casks and finished Oloroso sherry butts,0,0,80,30,20,30,30,60,0,0,70,60,80,80
1856,Tullamore D.E.W. 18 Year Single Malt,40,4,41.3,"finished in ex-bourbon, ex-oloroso sherry, ex-port, & ex-madeira",20,0,50,20,40,60,60,50,0,10,50,20,30,30
1857,Lost Distillery Lossit,62,2,43.0,,50,40,30,10,20,59,60,50,30,30,40,20,60,20
1858,Glen Grant 12 Year,278,2,43.0,,0,0,20,30,20,50,60,50,0,0,30,20,50,50
1859,Two Brewers Yukon Single Malt (Release 2),5,4,46.0,Assorted Barrels and ex Pedro Ximenez sherry casks.,50,0,40,15,15,50,55,65,0,0,50,20,55,45
1860,Macallan Double Cask 12 Year,1863,3,43.0,American and European sherry-seasoned oak,0,0,40,0,60,70,70,60,0,0,50,40,60,10
1861,Ohishi Sherry Single Cask Whisky,143,3,42.3,ex-sherry cask,5,0,40,40,30,40,45,40,20,10,30,10,30,35
1862,Clynelish Select Reserve (2015 Special Release),7,5,56.1,"ex-bourbon, refill American oak hogshead, refill European oak butt",15,0,30,25,20,70,60,60,10,0,40,15,50,20
1863,Kavalan Solist Fino Single Cask Strength,50,5,57.8,ex-Fino Sherry Cask,0,0,55,15,60,65,65,75,5,0,70,70,75,35
1864,Zuidam Millstone 12 Year Sherry Cask,19,4,46.0,ex-Oloroso Sherry,55,20,60,35,25,40,60,55,15,35,50,60,70,20
1865,Ichiro's Malt Double Distilleries,34,4,46.0,Ex-Sherry and Japanese oak,20,15,80,30,45,50,62,75,15,10,51,27,39,24
1866,Yamazakura 16 Year Blended Whisky,34,4,40.0,Ex-Bourbon American Oak,15,10,75,30,25,60,20,80,10,20,65,18,70,25
1867,33 Straight Bourbon Whiskey,10,2,43.0,"new, charred American oak",20,0,30,0,25,40,40,30,10,0,40,10,15,10
1868,Rhetoric 22 Year Bourbon,157,4,45.0,"new, charred American oak",30,0,60,40,20,70,60,50,0,0,70,40,20,0
1869,1792 Full Proof Straight Bourbon,1635,2,62.5,"new, charred American oak",10,0,25,0,20,80,75,70,0,0,30,15,40,0
1870,Bruichladdich Islay Barley 2009,153,3,50.0,American oak,20,0,55,10,10,50,25,25,10,10,40,0,15,15
1871,Bruichladdich The Laddie 8 Year,73,3,50.0,American and European oak,5,0,70,50,40,40,50,60,10,20,60,45,70,65
1872,Kilkerran Work in Progress #7 Bourbon Wood,15,4,54.1,ex-bourbon,50,45,15,35,60,70,40,20,15,10,60,10,70,15
1873,Ballantine's 21 Year,75,4,43.0,European Oak,5,0,35,10,40,50,55,20,0,10,25,0,35,10
1874,Black Button Four Grain Bourbon,57,2,42.0,"new, charred American oak",20,0,55,75,30,50,40,85,0,0,55,0,35,10
1875,Black Button Moonshine,1,2,50.0,unaged,0,0,60,80,70,70,45,80,5,0,5,0,25,10
1876,anCnoc Rascan,37,3,46.0,ex-bourbon,40,45,40,50,0,35,30,50,0,60,0,0,0,0
1877,The Glenrothes Bourbon Cask Reserve,186,3,40.0,ex-bourbon,20,0,60,20,20,60,60,70,10,10,70,30,70,10
1878,Glenmorangie Tarlogan,55,4,43.0,virgin oak and ex-bourbon,5,0,15,0,15,70,70,70,0,0,50,0,30,0
1879,Canadian Club 20 Year,27,3,40.0,Used American Oak Barrels,45,0,55,25,30,40,45,60,0,0,50,25,55,25
1880,O.K.I. Reserve Straight Bourbon 9 Year,54,2,48.87,"new, charred American oak",10,0,50,35,0,60,75,20,15,0,0,0,0,0
1881,Glenfarclas 8 Year,24,4,40.0,European oak ex-oloroso sherry cask,0,0,45,45,20,30,15,65,0,0,60,55,60,60
1882,"Colonel E.H. Taylor, Jr. Seasoned Wood Bottled in Bond Bourbon",124,3,50.0,seasoned oak,20,0,70,40,10,60,60,40,0,0,50,10,10,0
1883,Valley Shine Benjamin's Bourbon Whiskey,6,2,40.0,"new, charred American oak",5,0,30,10,10,35,35,20,5,5,25,5,5,10
1884,High West Valley Tan,49,3,43.5,second-fill bourbon and new American white oak,0,0,30,20,40,50,60,50,0,0,30,20,40,10
1885,Yamazaki Puncheon 2013,4,4,48.0,Puncheon (American Oak),15,10,35,20,30,40,55,85,15,20,75,10,80,60
1886,Amrut Single Cask Peated Barley Port Pipe,5,4,59.5,"ex-bourbon, ex-port",70,40,70,20,10,80,80,30,10,0,10,40,50,20
1887,Slow Hand Six Woods Organic Malt Whiskey,29,3,42.0,"French oak vats with house-toasted staves of hickory, mulberry, red oak, hard maple, and grape woods",0,0,30,0,20,40,35,50,0,0,30,0,40,10
1888,Kavalan Solist Moscatel Single Cask Strength,19,5,50.0,ex-Moscatel wine cask,0,10,40,50,40,60,80,70,10,0,20,40,80,40
1889,Penderyn Sherrywood,52,2,46.0,"ex-bourbon, finished in ex-oloroso sherry",0,0,85,20,40,70,30,75,20,60,70,65,80,65
1890,Loch Lomond Inchmurrin Madeira Wood Finish,58,3,46.0,American White Oak and Madeira Wine,10,0,30,30,40,70,70,50,0,0,20,50,70,30
1891,Loch Lomond Inchmurrin 12 Year,129,2,46.0,"American bourbon, re-fill, and re-charred oak",15,0,35,30,10,40,40,50,15,15,25,40,25,0
1892,Gouden Carolus Single Malt,144,2,46.0,first-fill bourbon and custom Het Anker,5,0,35,45,40,45,45,65,15,10,35,35,40,45
1893,Kikori Whiskey,165,2,41.0,"American oak, French Limousin, and Spanish sherry",0,0,20,30,30,30,30,20,10,0,20,0,35,50
1894,Highland Park 10 Year,212,2,40.0,ex-sherry,50,60,50,30,10,40,30,55,20,40,50,70,40,10
1895,Yamazaki Sherry Cask (2016 Edition),32,5,48.0,ex-Oloroso sherry casks,30,0,55,15,15,45,40,40,0,0,20,60,85,25
1896,Old Pulteney 17 Year,255,3,46.0,American Ex-Bourbon and Spanish Ex-Sherry (Pedro Ximenez & Oloroso),10,0,40,50,30,70,80,70,55,60,65,55,100,30
1897,Barrell Bourbon Batch 006,42,4,61.45,"new, charred American oak",10,0,90,10,75,80,85,75,0,10,70,0,70,15
1898,Jameson Distillery Reserve 12 Year,100,3,40.0,"ex-bourbon, ex-sherry ",10,0,40,20,20,60,60,70,0,10,60,20,60,40
1899,Mosswood Sherry Aged Irish Whiskey,9,3,46.0,finished in Amontillado sherry,10,0,20,10,30,40,40,40,10,0,25,0,10,0
1900,Glenlivet Nàdurra Peated Whisky Cask Finish,181,4,61.5,finished in heavily-peated whisky barrels,60,50,40,20,10,50,30,40,0,0,30,20,30,30
1901,J. Henry & Sons 5 Year Small Batch Wisconsin Straight Bourbon,154,2,46.0,"new, charred American oak",10,0,30,20,5,60,50,60,0,5,30,15,40,0
1902,Hillrock Estate Port Cask Finished Double Cask Rye,25,4,45.0,"new, charred American oak; finished in ex-port casks",15,0,30,0,5,75,70,60,0,0,30,5,50,0
1903,New World Projects:  Project X,4,3,42.1,,0,0,40,40,40,30,30,60,20,40,40,50,60,50
1904,Buffalo Trace Experimental Collection 13 Year Old-Fashioned Sour Mash Bourbon (105 Entry Proof),3,4,45.0,"new, charred American oak",0,0,20,0,50,30,40,60,0,0,50,10,0,0
1905,Taconic Distillery Barrel Strength Bourbon,38,2,57.5,"new, charred American oak",10,0,60,30,30,60,70,60,10,10,60,30,70,40
1906,Great Outback Rare Old Australian Single Malt,1,5,40.0,,20,0,20,30,0,10,10,70,20,20,20,30,40,0
1907,The Glenrothes Vintage Reserve,181,3,40.0,ex-bourbon & ex-Sherry,10,0,50,30,30,60,60,80,0,10,70,30,60,80
1908,Blair Athol 12 Year Flora & Fauna,155,3,43.0,"Ex-Bourbon, Ex-Sherry",15,0,5,40,35,40,55,10,0,0,25,10,35,10
1909,Overeem Port Cask Matured Single Malt,25,5,43.0,ex-port,20,10,40,40,40,50,70,50,10,10,60,30,60,70
1910,Watershed Bourbon (Discontinued),221,2,47.0,"new, charred American oak",0,0,30,20,20,50,60,80,0,0,70,0,30,10
1911,Paul John Edited Single Malt,95,2,46.0,,70,60,70,50,30,40,40,40,20,0,10,40,30,20
1912,66 Gilead Wild Oak Whisky,5,3,47.0,"new, charred oak",50,0,55,20,40,45,35,45,10,0,40,20,50,45
1913,Parker's Heritage Malt Whiskey 8 Year,99,4,54.0,"new, charred American oak",10,0,5,0,15,80,80,80,0,15,30,15,50,0
1914,Glen Garioch 1995,26,4,55.3,1st fill ex-bourbon,30,20,60,20,40,50,50,30,0,0,30,10,20,30
1915,Locke's 8 Year Single Malt,47,2,40.0,ex-bourbon casks,20,40,60,30,20,50,70,80,30,0,90,40,70,70
1916,Linkwood 15 Year Distillery Labels (Gordon & MacPhail),76,3,43.0,Refill sherry casks,0,0,20,20,35,40,50,55,0,0,20,25,70,25
1917,Glenmorangie Companta,42,4,46.0,Grand Cru & ex-fortified wine,0,0,35,25,45,65,45,35,0,20,10,20,25,30
1918,Crown Royal XO,252,2,40.0,finished in ex-cognac barrels,20,0,50,30,40,70,80,80,0,0,70,20,60,50
1919,Blade And Bow Bourbon 22 Year (2015 Release),60,5,46.0,"new, charred American oak",20,0,80,30,10,50,50,60,0,2,70,30,60,50
1920,Hellyers Road Original Single Malt,20,3,46.2,ex-Jack Daniels Barrels,10,0,40,30,50,60,50,60,0,10,70,30,60,50
1921,Hellyers Road Single Malt Pinot Noir Finish,53,3,46.2,"American white oak, ex-Pinot Noir wine casks",0,0,60,40,50,40,50,40,0,0,30,60,50,60
1922,Hibiki Japanese Harmony,3125,3,43.0,"variety of casks including American oak, Japanese Mizunara, and ex-sherry",10,0,20,60,0,40,20,50,0,0,30,10,50,70
1923,Strathmill 12 Year Flora & Fauna,22,3,43.0,,10,10,35,45,10,60,50,75,10,10,25,25,60,30
1924,Temperance Trader Chinato Barrel-Finished Bourbon,9,2,45.0,"new, charred American oak; finished in ex-chinato casks",0,0,40,90,10,30,10,50,0,0,60,10,80,30
1925,anCnoc Cutter,76,3,46.0,ex-bourbon,75,70,10,20,40,80,80,40,30,10,15,0,50,0
1926,West Cork 10 Year Single Malt,130,2,40.0,first-fill bourbon,0,0,20,20,50,70,70,70,0,0,80,60,80,60
1927,Hirsch Small Batch Reserve Kentucky Straight Bourbon,102,2,46.0,"new, charred American oak",0,0,80,10,30,70,70,70,0,10,70,30,60,50
1928,Clayton James Tennessee Whiskey,38,2,45.0,"new, charred American oak",40,0,60,20,30,80,80,70,0,0,80,50,80,70
1929,Craigellachie 19 Year,24,4,46.0,,20,5,65,50,20,40,40,50,5,5,35,25,50,15
1930,Re:Find Rye,14,2,45.0,"new, charred American oak",30,0,50,25,0,60,60,60,0,0,20,30,80,0
1931,Black Bottle Blended Scotch,324,2,40.0,,40,30,25,15,25,80,85,75,15,0,20,0,35,20
1932,Forged Oak 15 Year Bourbon,367,4,45.25,"new, charred American oak",30,0,80,30,0,70,70,60,0,2,70,30,60,50
1933,Zuidam Millstone 100 Rye Whisky,85,3,50.0,"new, charred American oak",0,0,80,20,0,90,80,60,0,20,70,10,70,20
1934,C.W. Irwin Straight Bourbon,8,2,40.0,new charred oak,10,0,20,40,10,40,40,60,0,20,15,0,15,0
1935,Reilly's Mother's Milk,6,1,40.0,,0,0,35,0,5,75,75,80,0,5,40,5,25,0
1936,Jefferson's Chef's Collaboration,183,2,46.0,"new, charred American oak",20,0,60,30,30,70,60,80,0,10,20,30,70,10
1937,Navazos-Palazzi Palo Cortado Cask Grain Whisky (July 2014),6,4,53.5,ex-palo cortado sherry,0,0,35,0,10,75,75,80,0,25,60,5,50,10
1938,Michel Couvreur Overaged Malt 12 Year,90,3,43.0,ex-sherry,20,0,65,30,30,55,55,70,0,0,40,30,70,40
1939,Bowmore Small Batch,331,2,40.0,ex-bourbon,50,40,15,25,15,65,65,65,30,20,25,0,20,0
1940,The Steward's Solera Bourbon,17,2,50.0,new charred oak,10,0,40,0,10,70,70,75,0,0,30,20,35,0
1941,Ranger Creek .36 Texas Bourbon,113,3,48.0,"new, charred American oak",55,0,80,45,30,55,50,65,0,0,60,40,50,0
1942,Arran Cask Strength 12 Year Batch 3,58,3,53.9,ex-bourbon and ex-sherry,25,0,86,64,83,86,86,82,60,62,81,40,84,69
1943,Elijah Craig 21 Year Single Barrel Bourbon,61,5,45.0,"new, charred American oak",0,0,79,45,63,85,83,73,0,0,81,69,71,54
1944,George Dickel Rye,666,2,45.0,"new, charred American oak",0,0,85,87,73,70,64,59,20,20,65,63,70,78
1945,Koval Single Barrel Four Grain,213,2,47.0,"new, charred American oak",60,0,75,80,55,55,65,70,0,0,65,35,35,10
1946,Writers' Tears Copper Pot,823,3,40.0,ex-bourbon,0,0,40,20,30,40,40,75,0,0,40,50,60,20
1947,Aberlour 12 Year Sherry Cask Matured,514,3,43.0,first fill oloroso sherry,15,0,20,0,10,70,70,70,0,0,10,0,35,5
1948,FEW Single Malt Whisky,112,3,46.5,,30,0,60,60,40,55,55,40,0,0,40,20,45,0
1949,Coppersea New York Raw Rye,4,2,45.0,,0,0,20,10,10,80,80,70,0,0,10,0,40,20
1950,Tullibardine 228 Burgundy Finish,195,3,43.0,ex-Burgundy wine casks,0,0,70,10,10,70,80,70,0,10,80,20,90,70
1951,Kavalan Solist Oloroso Sherry Single Cask Strength,308,5,57.8,ex-oloroso sherry,0,0,60,35,30,90,90,50,0,0,55,30,70,10
1952,Barterhouse 20 Year Bourbon,593,4,45.1,"new, charred American oak",55,0,70,30,20,60,70,75,0,0,75,20,30,0
1953,Berkshire Mountain New England Corn Whiskey,18,2,43.0,used oak & cherrywood,0,0,50,20,50,60,70,60,0,0,20,40,80,30
1954,Benromach 10 Year,608,2,43.0,,30,35,5,5,0,60,60,65,0,5,15,0,12,0
1955,Yellow Rose Outlaw Bourbon,163,3,46.0,"new, charred American oak",40,0,70,40,30,60,60,40,0,0,40,30,40,0
1956,Arran Port Cask Finish Single Malt,126,3,50.0,"ex-bourbon, ex-port",0,0,40,30,30,50,50,70,0,30,30,40,70,50
1957,Corsair Quinoa Whiskey,76,3,46.0,,0,0,15,15,0,80,70,70,0,0,8,10,20,10
1958,Michter's 25 Year Single Barrel Bourbon,22,5,54.3,new charred oak,0,0,20,0,0,60,60,75,0,0,20,0,10,0
1959,Amrut Peated Indian Single Malt,106,3,46.0,,40,30,80,40,20,50,50,70,0,0,50,20,60,20
1960,Jura Diurachs' Own 16 Year,328,3,40.0,"ex-bourbon, ex-Amoroso sherry",20,0,50,40,40,60,60,70,30,30,30,50,70,20
1961,Auchentoshan American Oak,1301,2,40.0,ex-bourbon,30,0,50,30,30,50,50,60,0,0,60,50,70,30
1962,BenRiach Arumaticus Fumosus 12 Year,21,3,46.0,"ex-Bourbon, ex-Jamaican rum ",60,70,50,40,40,50,50,60,0,10,30,40,50,20
1963,Old Forester Birthday Bourbon 2013,71,3,49.0,"new, charred American oak",50,0,20,30,50,50,60,50,0,0,70,20,50,40
1964,Michael Collins 10 Year Single Malt,50,2,40.0,ex-Bourbon,30,30,30,30,30,60,60,70,0,0,40,40,70,10
1965,Powers Signature Release,121,2,46.0,"ex-bourbon, ex-Oloroso sherry",20,0,50,20,30,60,60,70,0,0,30,40,60,30
1966,Glen Garioch Virgin Oak,23,4,48.0,new American Oak,30,0,70,60,40,50,50,50,20,0,60,50,50,20
1967,Knappogue Castle 16 Year Sherry Cask Finished,130,4,40.0,"ex-Bourbon, ex-Oloroso Sherry",30,0,60,40,40,70,70,70,0,0,60,30,70,30
1968,Tyrconnell Single Malt,435,2,40.0,used oak barrels,30,0,60,50,40,60,60,60,0,0,60,30,60,30
1969,Tomintoul 16 Year,267,3,40.0,ex-Bourbon,30,0,70,30,30,60,60,70,0,10,60,40,70,30
1970,Nikka Miyagikyo 12 Year,103,4,45.0,,10,0,40,20,20,60,60,60,10,10,50,20,60,40
1971,The Glenrothes Select Reserve,522,2,43.0,"ex-sherry and ex-bourbon, new and used",10,0,60,20,10,60,60,60,10,10,70,20,70,30
1972,The Glenrothes Alba Reserve,54,2,40.0,ex-Bourbon,20,0,60,20,20,60,60,70,10,10,70,30,70,10
1973,Arran 14 Year (Old Label),212,3,46.0,"ex-Bourbon, ex-Oloroso Sherry",10,0,60,20,20,70,60,70,50,50,60,20,90,90
1974,Jameson 12 Year Special Reserve,1022,3,40.0,"ex-Bourbon, ex-Oloroso Sherry",20,0,50,30,30,60,60,70,10,10,50,40,70,20
1975,Jura Origin 10 Year,697,2,40.0,ex-Bourbon,20,10,50,50,40,50,40,70,10,30,50,60,60,50
1976,Balvenie Doublewood 12 Year,5955,3,40.0,"traditional American oak barrels and hogsheads, Spanish oak ex-oloroso sherry",30,0,30,10,20,70,70,70,10,10,70,40,70,30
1977,Glenfarclas 12 Year,997,3,43.0,European oak oloroso sherry casks,40,10,40,30,40,60,60,70,10,20,40,40,70,50
1978,Georgia Moon Corn Whiskey,41,1,40.0,Un-Aged,0,0,5,20,0,10,10,80,0,0,10,5,40,5
1979,Scapa 16 Year,344,4,40.0,ex-Bourbon,20,0,50,40,40,50,50,70,40,60,50,50,50,50
1980,Kilchoman 100% Islay (2nd Edition),75,4,50.0,Ex-Bourbon,20,60,60,30,40,30,40,30,30,50,40,10,40,10
1981,Kilchoman Loch Gorm (2015 Edition),117,4,46.0,Ex-Oloroso Sherry,70,80,50,0,60,90,80,70,90,70,30,0,10,0
1982,Nikka Yoichi 10 Year,161,4,45.0,Oak Casks,30,10,30,0,40,50,60,40,0,0,40,10,45,10
1983,Glenmorangie Lasanta Sherry Cask Finish 12 Year,2571,3,43.0,"ex-bourbon, finished in ex-oloroso & Pedro Ximenez sherry butts",30,10,70,20,40,50,70,80,10,20,70,50,80,50
1984,Cardhu 12 Year,1285,2,40.0,,10,10,30,40,30,60,60,70,10,10,60,50,60,50
1985,Bruichladdich Rocks,103,2,46.0,"ex-bourbon, finished in red Grenache wine casks",30,30,40,10,30,50,50,70,20,30,60,60,90,60
1986,Sazerac Rye,3124,2,45.0,"new, charred American oak   ",30,0,50,35,10,40,40,60,0,0,35,55,65,0
